time,scenario,event_id,severity,affected_node,affected_link,affected_node_position,affected_link_position,src,dst,delay_ms,bandwidth,loss,jitter_ms,queue_delay_ms,bandwidth_util
2,normal,-1,0.0,,,-1,-1,access_1,edge_3,9.6942,51.38076,0.003028,0.36885,0.79246,0.38927
2,normal,-1,0.0,,,-1,-1,edge_0,edge_1,10.15846,51.0286,0.002812,0.31148,0.85796,0.40218
2,normal,-1,0.0,,,-1,-1,edge_1,edge_2,10.93357,51.56912,0.002136,0.68785,0.87793,0.38236
2,normal,-1,0.0,,,-1,-1,edge_2,edge_3,10.04956,51.4662,0.00312,0.67161,0.81491,0.38614
2,normal,-1,0.0,,,-1,-1,edge_3,edge_4,10.02072,50.88893,0.003194,0.7881,0.8571,0.4073
2,normal,-1,0.0,,,-1,-1,edge_4,edge_0,10.33195,50.94093,0.003735,0.58009,0.87958,0.40539
2,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,36.9662,69.77457,0.00181,2.1214,2.98784,0.38489
2,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,37.32758,69.81169,0.000662,2.19726,3.00918,0.38388
2,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.37969,70.04195,0.002284,2.22991,3.04378,0.37765
3,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.89647,51.25888,0.001737,0.74293,0.90097,0.39374
3,normal,-1,0.0,,,-1,-1,access_0,edge_1,9.54443,51.55171,0.002996,0.38655,0.76766,0.383
3,normal,-1,0.0,,,-1,-1,access_1,edge_2,10.77009,51.72957,0.004142,0.50676,0.8515,0.37648
3,normal,-1,0.0,,,-1,-1,access_1,edge_3,9.81333,50.84062,0.005128,0.47682,0.84301,0.40907
3,normal,-1,0.0,,,-1,-1,edge_0,edge_1,9.44992,50.70968,0.001178,0.5316,0.82131,0.41387
3,normal,-1,0.0,,,-1,-1,edge_1,edge_2,9.89217,51.68959,0.002573,0.68688,0.78513,0.37795
3,normal,-1,0.0,,,-1,-1,edge_2,edge_3,10.32165,51.45062,0.001274,0.52108,0.83821,0.38671
3,normal,-1,0.0,,,-1,-1,edge_3,edge_4,9.04176,50.62401,0.0,0.52675,0.7918,0.41701
3,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.50147,50.77332,0.001661,0.57149,0.82114,0.41154
3,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.49663,69.65421,0.0,1.89511,3.13787,0.38814
3,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.21278,68.7746,0.00137,2.22892,3.30571,0.41194
3,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,36.00648,70.10849,0.00298,1.87891,2.84196,0.37585
4,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.7793,51.6139,0.000521,0.7638,0.86182,0.38072
4,normal,-1,0.0,,,-1,-1,access_0,edge_1,9.59753,51.55341,0.001708,0.23136,0.77181,0.38294
4,normal,-1,0.0,,,-1,-1,access_1,edge_2,9.49003,51.98287,0.002833,0.56764,0.73179,0.3672
4,normal,-1,0.0,,,-1,-1,access_1,edge_3,11.01114,51.41392,0.002234,0.39319,0.89731,0.38805
4,normal,-1,0.0,,,-1,-1,edge_0,edge_1,10.67096,51.20273,0.001465,0.51736,0.88694,0.39579
4,normal,-1,0.0,,,-1,-1,edge_1,edge_2,9.12797,51.61178,0.003174,0.53572,0.72994,0.3808
4,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.31742,50.44069,0.006098,0.35458,0.82909,0.42373
4,normal,-1,0.0,,,-1,-1,edge_3,edge_4,10.39456,51.39669,0.001457,0.72079,0.84844,0.38868
4,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.05794,51.93011,0.002338,0.37406,0.70215,0.36913
4,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,39.90906,70.51777,0.001456,1.83206,3.05718,0.36478
4,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,39.55769,68.59336,0.004526,2.05103,3.46279,0.41685
4,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.50315,70.23126,0.000716,1.99488,3.01216,0.37253
5,normal,-1,0.0,,,-1,-1,access_0,edge_0,11.39692,50.54839,0.002363,0.53245,1.00468,0.41978
5,normal,-1,0.0,,,-1,-1,access_0,edge_1,9.41388,51.15827,0.001108,0.52778,0.78567,0.39742
5,normal,-1,0.0,,,-1,-1,access_1,edge_2,9.27561,51.77686,0.002971,0.6148,0.72996,0.37475
5,normal,-1,0.0,,,-1,-1,access_1,edge_3,10.64689,51.29992,0.001322,0.83808,0.87697,0.39223
5,normal,-1,0.0,,,-1,-1,edge_0,edge_1,11.0447,51.65093,0.003605,0.73748,0.87989,0.37936
5,normal,-1,0.0,,,-1,-1,edge_1,edge_2,9.66948,50.85431,0.002572,0.75497,0.82963,0.40857
5,normal,-1,0.0,,,-1,-1,edge_2,edge_3,8.63243,50.73886,0.000393,0.40628,0.74832,0.4128
5,normal,-1,0.0,,,-1,-1,edge_3,edge_4,9.07516,51.71469,0.00324,0.21442,0.71853,0.37703
5,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.409,50.79016,0.000154,0.35456,0.81193,0.41092
5,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,40.01076,68.10969,0.002142,2.65024,3.61241,0.42993
5,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,39.90528,69.14038,0.001571,2.75564,3.36919,0.40205
5,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.94192,68.87486,0.00057,2.36933,3.3466,0.40923
6,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.01234,50.77009,0.002206,0.90409,0.86554,0.41165
6,normal,-1,0.0,,,-1,-1,access_0,edge_1,9.72809,51.55961,0.000228,0.54081,0.78184,0.38271
6,normal,-1,0.0,,,-1,-1,access_1,edge_2,11.20643,51.31988,0.002512,0.84164,0.92134,0.3915
6,normal,-1,0.0,,,-1,-1,access_1,edge_3,9.07466,51.59859,0.001918,0.39516,0.7266,0.38128
6,normal,-1,0.0,,,-1,-1,edge_0,edge_1,10.84131,51.02417,0.002951,0.88355,0.916,0.40234
6,normal,-1,0.0,,,-1,-1,edge_1,edge_2,11.89129,50.98356,0.001271,0.69545,1.00843,0.40383
6,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.93025,51.12536,0.00307,0.72742,0.83129,0.39863
6,normal,-1,0.0,,,-1,-1,edge_3,edge_4,10.40717,51.13467,0.002634,0.89014,0.87046,0.39829
6,normal,-1,0.0,,,-1,-1,edge_4,edge_0,10.20751,50.96578,0.005509,0.68106,0.86703,0.40448
6,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,39.38769,69.44916,0.002099,2.63858,3.25639,0.39369
6,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,39.87643,68.64542,0.002117,2.56667,3.4789,0.41544
6,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,39.44342,69.12927,0.00434,2.30269,3.33269,0.40235
7,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.01263,50.89879,0.000176,0.5331,0.85565,0.40694
7,normal,-1,0.0,,,-1,-1,access_0,edge_1,8.56769,51.43361,0.002018,0.64034,0.69689,0.38733
7,normal,-1,0.0,,,-1,-1,access_1,edge_2,10.97503,51.04825,0.001882,0.21662,0.92526,0.40146
7,normal,-1,0.0,,,-1,-1,access_1,edge_3,9.05699,51.08167,0.001255,0.4332,0.76123,0.40023
7,normal,-1,0.0,,,-1,-1,edge_0,edge_1,11.05775,50.86415,0.000204,0.6759,0.94791,0.40821
7,normal,-1,0.0,,,-1,-1,edge_1,edge_2,10.7534,51.3404,0.0032,0.67213,0.88239,0.39075
7,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.02706,51.5723,0.001915,0.35212,0.72462,0.38225
7,normal,-1,0.0,,,-1,-1,edge_3,edge_4,8.64633,51.726,0.002048,0.56007,0.68383,0.37661
7,normal,-1,0.0,,,-1,-1,edge_4,edge_0,10.33446,50.88536,0.00266,0.48231,0.88422,0.40743
7,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.40387,69.34101,0.001124,2.58334,3.11536,0.39662
7,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,37.77733,69.90285,0.002,2.07835,3.02587,0.38142
7,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.65639,69.9782,0.003248,2.20421,3.07973,0.37938
8,normal,-1,0.0,,,-1,-1,access_0,edge_0,8.44483,51.84195,0.001511,0.39485,0.66035,0.37236
8,normal,-1,0.0,,,-1,-1,access_0,edge_1,9.80911,50.86578,0.001975,0.40266,0.84075,0.40815
8,normal,-1,0.0,,,-1,-1,access_1,edge_2,11.27497,51.40629,0.0,0.4659,0.91947,0.38833
8,normal,-1,0.0,,,-1,-1,access_1,edge_3,11.21687,50.57104,0.001521,0.70991,0.98685,0.41895
8,normal,-1,0.0,,,-1,-1,edge_0,edge_1,9.43152,51.18374,0.003357,0.5814,0.7853,0.39649
8,normal,-1,0.0,,,-1,-1,edge_1,edge_2,9.71849,50.87858,0.000747,0.41981,0.83202,0.40768
8,normal,-1,0.0,,,-1,-1,edge_2,edge_3,10.48461,50.88427,0.002729,0.73021,0.89715,0.40747
8,normal,-1,0.0,,,-1,-1,edge_3,edge_4,9.91961,51.16022,0.001369,0.6064,0.82773,0.39735
8,normal,-1,0.0,,,-1,-1,edge_4,edge_0,10.39654,51.50712,0.001144,0.4298,0.83977,0.38464
8,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.15161,69.19594,0.003656,2.12759,3.20908,0.40054
8,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,37.92951,69.50128,0.002562,2.01059,3.1246,0.39228
8,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,40.25629,68.04165,0.001624,2.55903,3.65014,0.43177
9,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.61734,50.83383,0.0,0.60575,0.91263,0.40932
9,normal,-1,0.0,,,-1,-1,access_0,edge_1,10.72018,50.98393,0.003283,0.82118,0.90908,0.40381
9,normal,-1,0.0,,,-1,-1,access_1,edge_2,10.66855,51.0195,0.00171,0.63291,0.90178,0.40251
9,normal,-1,0.0,,,-1,-1,access_1,edge_3,9.48397,51.0968,0.0,0.52373,0.79601,0.39968
9,normal,-1,0.0,,,-1,-1,edge_0,edge_1,10.36003,52.04897,0.003708,0.76443,0.7936,0.36477
9,normal,-1,0.0,,,-1,-1,edge_1,edge_2,11.34423,50.81887,0.001871,0.78903,0.97642,0.40987
9,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.31534,50.78778,0.003914,0.46801,0.80402,0.41101
9,normal,-1,0.0,,,-1,-1,edge_3,edge_4,9.51061,51.00305,0.003979,0.33365,0.80511,0.40311
9,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.81673,51.47304,0.0,0.50131,0.79551,0.38589
9,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,39.75905,70.82503,0.003363,2.43267,2.97627,0.35647
9,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,39.22125,68.91767,0.002118,2.31065,3.36107,0.40807
9,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,37.95324,68.54849,0.0,2.12965,3.33202,0.41806
10,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.03269,51.55877,0.002021,0.51171,0.80639,0.38274
10,normal,-1,0.0,,,-1,-1,access_0,edge_1,10.80236,51.53923,1.6e-05,0.20644,0.86988,0.38346
10,normal,-1,0.0,,,-1,-1,access_1,edge_2,9.03751,51.61717,0.000767,0.47835,0.72234,0.3806
10,normal,-1,0.0,,,-1,-1,access_1,edge_3,10.07119,50.59629,0.0,0.44086,0.8841,0.41802
10,normal,-1,0.0,,,-1,-1,edge_0,edge_1,10.25932,52.04269,0.003121,0.51477,0.78639,0.365
10,normal,-1,0.0,,,-1,-1,edge_1,edge_2,9.76211,51.02633,0.0,0.37805,0.82465,0.40226
10,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.92097,51.46736,0.003678,0.43168,0.80439,0.38609
10,normal,-1,0.0,,,-1,-1,edge_3,edge_4,9.6611,51.76474,0.002767,0.01217,0.7612,0.37519
10,normal,-1,0.0,,,-1,-1,edge_4,edge_0,10.47513,52.10225,0.001631,0.27017,0.79812,0.36282
10,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.25519,70.73861,0.004603,2.2623,2.80713,0.3588
10,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.35372,69.36389,0.004205,2.32964,3.18948,0.396
10,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,36.68691,70.26963,0.00266,2.26709,2.86207,0.37149
11,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.64054,51.29029,0.002229,0.48925,0.87724,0.39258
11,normal,-1,0.0,,,-1,-1,access_0,edge_1,9.72685,50.79856,0.00058,0.29646,0.83873,0.41061
11,normal,-1,0.0,,,-1,-1,access_1,edge_2,10.36266,50.96615,0.002323,0.6925,0.88018,0.40447
11,normal,-1,0.0,,,-1,-1,access_1,edge_3,11.2256,51.56015,0.002507,0.63674,0.90215,0.38269
11,normal,-1,0.0,,,-1,-1,edge_0,edge_1,11.31114,52.79246,0.001899,0.33162,0.80172,0.33752
11,normal,-1,0.0,,,-1,-1,edge_1,edge_2,9.99137,50.89209,0.000447,0.65681,0.85434,0.40718
11,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.06314,51.70955,0.003787,0.0,0.71794,0.37722
11,normal,-1,0.0,,,-1,-1,edge_3,edge_4,11.03188,51.52296,0.004301,0.42293,0.88974,0.38406
11,normal,-1,0.0,,,-1,-1,edge_4,edge_0,8.99884,51.48015,0.001826,0.5475,0.72874,0.38563
11,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.90277,69.76109,0.001332,2.04765,3.06644,0.38525
11,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,36.72443,69.78453,0.000603,1.9793,2.96622,0.38462
11,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.36212,69.62989,0.00135,2.20525,3.1322,0.3888
12,normal,-1,0.0,,,-1,-1,access_0,edge_0,9.81351,51.7328,0.002975,0.84337,0.77562,0.37636
12,normal,-1,0.0,,,-1,-1,access_0,edge_1,10.06439,51.88339,0.001393,0.50312,0.78379,0.37084
12,normal,-1,0.0,,,-1,-1,access_1,edge_2,9.96676,51.82984,0.00425,0.5835,0.78029,0.37281
12,normal,-1,0.0,,,-1,-1,access_1,edge_3,9.82242,51.79626,0.002399,0.5444,0.77153,0.37404
12,normal,-1,0.0,,,-1,-1,edge_0,edge_1,10.41279,51.95887,0.00443,0.46339,0.80487,0.36808
12,link_congestion,14,0.2708,edge_2,edge_1-edge_2,2,1,edge_1,edge_2,11.45002,49.63375,0.005815,0.83389,1.71283,0.45331
12,normal,-1,0.0,,,-1,-1,edge_2,edge_3,10.23309,51.83845,2.9e-05,0.3368,0.80046,0.37249
12,normal,-1,0.0,,,-1,-1,edge_3,edge_4,8.95093,50.93916,0.001579,0.4234,0.76213,0.40546
12,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.65296,52.10448,0.0,0.5923,0.73532,0.36274
12,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,36.15649,71.02244,0.0,2.11626,2.66604,0.35112
12,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.45704,70.40895,0.002005,2.05573,2.96972,0.36772
12,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.09287,69.56202,0.000604,2.3424,3.12491,0.39064
13,normal,-1,0.0,,,-1,-1,access_0,edge_0,11.876,51.97644,0.001697,0.97429,0.91636,0.36743
13,normal,-1,0.0,,,-1,-1,access_0,edge_1,10.4081,52.82778,0.0,0.55939,0.73489,0.33623
13,normal,-1,0.0,,,-1,-1,access_1,edge_2,8.7283,52.79291,0.003517,0.52521,0.61862,0.3375
13,normal,-1,0.0,,,-1,-1,access_1,edge_3,11.23274,52.11062,0.002236,0.54434,0.85513,0.36251
13,normal,-1,0.0,,,-1,-1,edge_0,edge_1,10.18174,52.91518,0.001151,0.88729,0.71205,0.33302
13,link_congestion,14,0.2708,edge_2,edge_1-edge_2,2,1,edge_1,edge_2,12.15041,49.68613,0.00328,0.65434,1.8099,0.45139
13,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.72456,52.30025,0.003268,0.32249,0.72611,0.35556
13,normal,-1,0.0,,,-1,-1,edge_3,edge_4,8.75992,52.21091,0.003624,0.5293,0.66011,0.35884
13,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.18525,52.34971,0.002245,0.21437,0.68235,0.35375
13,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.77518,70.38177,0.002542,2.40035,2.9229,0.36846
13,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.17811,69.04597,0.000596,2.18147,3.24384,0.4046
13,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.84517,70.2679,0.004959,2.12121,3.03083,0.37154
14,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.18901,51.29765,0.006118,0.94486,0.83943,0.39231
14,normal,-1,0.0,,,-1,-1,access_0,edge_1,9.02739,52.02095,0.002163,0.48222,0.69347,0.3658
14,normal,-1,0.0,,,-1,-1,access_1,edge_2,9.54803,51.61294,0.000665,0.39796,0.76345,0.38076
14,normal,-1,0.0,,,-1,-1,access_1,edge_3,8.67533,51.76198,0.001882,0.19913,0.68372,0.37529
14,normal,-1,0.0,,,-1,-1,edge_0,edge_1,8.7047,51.5369,0.002152,0.51661,0.70111,0.38354
14,link_congestion,14,0.2708,edge_2,edge_1-edge_2,2,1,edge_1,edge_2,14.06079,47.6399,0.008924,1.27301,2.44251,0.5264
14,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.67349,51.43135,0.002663,0.40809,0.78701,0.38741
14,normal,-1,0.0,,,-1,-1,edge_3,edge_4,11.25651,51.25269,0.002219,0.62175,0.93128,0.39396
14,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,edge_4,edge_0,12.05046,47.56504,0.004329,0.94741,2.10421,0.52914
14,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.64207,70.18335,0.003105,2.45,3.03354,0.37383
14,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,36.9135,70.23238,0.0,2.04232,2.88756,0.3725
14,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,37.92025,70.61706,0.002232,2.12692,2.88343,0.36209
15,normal,-1,0.0,,,-1,-1,access_0,edge_0,8.98629,52.44599,0.001142,0.36504,0.66091,0.35022
15,normal,-1,0.0,,,-1,-1,access_0,edge_1,11.13425,52.09133,0.001407,0.71942,0.84928,0.36322
15,normal,-1,0.0,,,-1,-1,access_1,edge_2,9.0608,52.59534,0.0,0.19288,0.65597,0.34475
15,normal,-1,0.0,,,-1,-1,access_1,edge_3,11.43638,52.18666,0.00471,0.60808,0.86393,0.35973
15,normal,-1,0.0,,,-1,-1,edge_0,edge_1,9.68098,51.86484,0.001747,0.66554,0.75531,0.37152
15,link_congestion,14,0.2708,edge_2,edge_1-edge_2,2,1,edge_1,edge_2,13.64317,48.74172,0.008288,0.82656,2.18813,0.48601
15,normal,-1,0.0,,,-1,-1,edge_2,edge_3,11.06428,52.56254,0.0041,0.88147,0.80381,0.34595
15,normal,-1,0.0,,,-1,-1,edge_3,edge_4,10.57144,50.77739,0.002705,0.60963,0.91328,0.41139
15,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,edge_4,edge_0,12.19624,45.80886,0.006954,0.98805,2.38876,0.59352
15,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.86952,70.01106,0.000408,2.28002,3.00997,0.37849
15,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,35.35134,71.26153,0.002425,2.0424,2.55865,0.34466
15,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.9809,69.9472,0.00215,2.22824,3.11245,0.38022
16,normal,-1,0.0,,,-1,-1,access_0,edge_0,9.31991,52.00187,0.000295,0.85657,0.71731,0.3665
16,mixed,19,0.36038,edge_1,access_0-edge_1,1,0,access_0,edge_1,11.79723,48.04776,0.00864,0.58152,1.9911,0.51145
16,normal,-1,0.0,,,-1,-1,access_1,edge_2,9.3432,51.52073,0.001278,0.77815,0.75371,0.38414
16,normal,-1,0.0,,,-1,-1,access_1,edge_3,11.42664,51.54118,0.002722,0.54186,0.91997,0.38339
16,normal,-1,0.0,,,-1,-1,edge_0,edge_1,8.38199,51.97189,0.003859,0.46913,0.64705,0.3676
16,link_congestion,14,0.2708,edge_2,edge_1-edge_2,2,1,edge_1,edge_2,13.7507,46.19373,0.01356,0.89757,2.6292,0.57941
16,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.88786,51.54902,0.002621,0.30139,0.79549,0.3831
16,mixed,26,0.39268,edge_4,edge_3-edge_4,4,3,edge_3,edge_4,13.75764,46.5363,0.008376,1.12807,2.57352,0.56685
16,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,edge_4,edge_0,14.60946,42.55496,0.00839,1.01152,3.43647,0.71279
16,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,36.52922,70.95323,0.001652,2.23108,2.70789,0.353
16,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.59828,69.74756,0.001286,1.99636,3.12568,0.38562
16,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,35.97357,70.4638,0.003458,2.04,2.76674,0.36624
17,normal,-1,0.0,,,-1,-1,access_0,edge_0,9.73425,52.58745,0.004102,0.19072,0.70532,0.34503
17,mixed,19,0.36038,edge_1,access_0-edge_1,1,0,access_0,edge_1,12.94936,45.86579,0.009824,1.12323,2.52735,0.59143
17,normal,-1,0.0,,,-1,-1,access_1,edge_2,9.73507,52.08439,0.002798,0.63074,0.74308,0.36348
17,normal,-1,0.0,,,-1,-1,access_1,edge_3,8.39166,52.31289,0.001744,0.62815,0.62577,0.3551
17,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,9.18605,49.39179,0.003298,0.3362,1.40104,0.46218
17,link_congestion,14,0.2708,edge_2,edge_1-edge_2,2,1,edge_1,edge_2,14.1583,47.3508,0.010497,0.80201,2.50897,0.53699
17,normal,-1,0.0,,,-1,-1,edge_2,edge_3,10.95726,51.30201,0.003707,0.14562,0.90236,0.39216
17,mixed,26,0.39268,edge_4,edge_3-edge_4,4,3,edge_3,edge_4,14.91277,44.07115,0.010642,0.97814,3.2343,0.65722
17,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,edge_4,edge_0,16.16082,42.13779,0.011654,1.11362,3.88294,0.72809
17,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.40659,69.40231,0.002685,2.10332,3.1855,0.39496
17,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.31019,70.8374,0.003128,2.43691,2.86512,0.35613
17,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,35.93923,70.49763,0.0,2.0056,2.75719,0.36532
18,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.36962,51.5849,0.002178,0.43876,0.83138,0.38179
18,mixed,19,0.36038,edge_1,access_0-edge_1,1,0,access_0,edge_1,14.99118,42.90992,0.011024,1.22436,3.46189,0.69978
18,normal,-1,0.0,,,-1,-1,access_1,edge_2,10.01078,52.76788,0.003699,0.80279,0.71145,0.33842
18,normal,-1,0.0,,,-1,-1,access_1,edge_3,11.22654,51.65666,0.002793,0.445,0.89388,0.37915
18,burst,2,0.27767,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,11.77216,49.58418,0.003302,0.4694,1.76808,0.45513
18,link_congestion,14,0.2708,edge_2,edge_1-edge_2,2,1,edge_1,edge_2,12.12572,48.196,0.011298,0.68183,2.0248,0.50601
18,normal,-1,0.0,,,-1,-1,edge_2,edge_3,10.88099,51.44716,0.00101,0.64778,0.88392,0.38683
18,mixed,26,0.39268,edge_4,edge_3-edge_4,4,3,edge_3,edge_4,15.2372,44.27702,0.011959,1.21494,3.26672,0.64967
18,mixed,20,0.25824,edge_4,edge_4-edge_0,2,1,edge_4,edge_0,14.53878,44.56977,0.009077,0.90895,3.0655,0.63894
18,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,39.37151,70.31545,0.001067,2.41087,3.06126,0.37025
18,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,37.79535,70.758,0.001039,2.18796,2.84367,0.35828
